EID,type,material,stress_landing,stress_taxi,stress_lateral,stress_vertical,stress_pressurization,life,log_life
18059,stringer,3,7.488877,3.935976,6.40936,5.997716,1.696585,363.0326850875,2.55994572782981
18060,stringer,3,7.049894,3.704649,5.187687,4.628708,0.617214,1609.55841955,3.206706744195142
18061,stringer,3,6.631063,3.471974,3.636516,2.927429,-0.781493,6208.4155089875,3.7929807751350775
18062,stringer,3,6.042071,3.145232,2.058395,1.178251,-2.077058,6043.565175025,3.781293209988543
18063,stringer,3,5.292519,2.766559,1.075806,0.0034321,-2.684064,8223.316778875,3.9150470204874863
18064,stringer,3,4.488878,2.345412,0.55499,-0.684891,-2.755338,22509.587748375,4.352367541191307
18065,stringer,3,3.694708,2.00424,0.826127,-0.550113,-2.079221,82359.35983,4.9157129622371665
18066,stringer,3,2.957498,1.598558,0.655313,-0.834148,-1.806593,332319.09555125,5.521555297204878
18067,stringer,3,2.236347,1.190355,0.651503,-0.878917,-1.352161,1889221.9303375,6.276282978281585
18068,stringer,3,1.411949,0.76402,0.394294,-1.120472,-1.103199,24499359.856,7.389154736828251
18069,stringer,3,0.475362,0.373365,-0.669151,-2.185512,-1.640521,1231543849.14375,9.090449879514253
18070,stringer,3,-0.349716,0.0578169,-1.675355,-3.118142,-2.20639,165212898656.25,11.218043950953808
18071,stringer,3,-0.88517,-0.178594,-1.64534,-3.00916,-1.90612,4480694779100.0,12.65134536117095
18072,stringer,3,-1.732127,-0.512094,-2.878884,-4.226464,-2.711299,141729323467.5,11.151459714062643
18073,stringer,3,-2.426245,-0.822851,-2.470659,-3.776614,-1.942325,26403038059.5,10.421653901739704
18074,stringer,3,-2.84944,-1.083924,-1.710422,-2.864565,-0.934324,38886670011.75,10.589800754732927
18075,stringer,3,-3.728345,-1.534976,-1.426875,-2.772314,-0.446023,520198318.505,8.716168944043666
18076,stringer,3,-3.508785,-1.487324,-1.29241,-2.445319,-0.400975,518820551.56125,8.715017171060587
18077,stringer,3,8.536461,4.321376,8.500094,8.69731,3.963295,17.058974706875,1.2319529252765495
18078,stringer,3,8.523657,4.292762,8.51401,8.839201,4.170793,14.32667188125,1.1561453145091232
18079,stringer,3,8.55639,4.278025,8.092669,8.490886,3.842286,28.5537735475,1.4556635109202611
18080,stringer,3,8.575587,4.260906,7.554295,8.046391,3.434131,58.394545282,1.76637228093829
18081,stringer,3,8.363709,4.07691,6.631266,7.194602,2.806805,142.79635571875,2.154717124026759
18082,stringer,3,8.390378,4.039778,5.722377,6.255111,1.813774,433.0635444025,2.636551626049851
18083,stringer,3,8.013227,3.799417,4.239819,4.850095,0.708795,2267.69316045,3.355584290195054
18084,stringer,3,7.628522,3.567638,2.415426,3.128716,-0.708922,6362.1183845875,3.8036017460814264
18085,stringer,3,7.028093,3.242724,0.480528,1.357881,-2.023384,6143.031176125,3.7883827193867448
18086,stringer,3,6.237082,2.8674,-0.938722,0.162065,-2.645429,9363.9909321625,3.9714609844656694
18087,stringer,3,5.341979,2.449347,-1.90345,-0.54522,-2.729953,25245.709447125,4.402187579612307
18088,stringer,3,4.501863,2.109381,-2.042129,-0.42995,-2.062395,109378.180537625,5.038930694783348
18089,stringer,3,3.594459,1.70948,-2.567286,-0.729428,-1.798408,509157.75086,5.706852359377504
18090,stringer,3,2.734682,1.299274,-2.771947,-0.791831,-1.354324,2760016.4798375,6.44091167521055
18091,stringer,3,1.815185,0.863554,-3.010819,-1.05233,-1.11374,17255605.584375,7.236930205432045
18092,stringer,3,0.801169,0.466215,-4.026731,-2.138691,-1.655684,51869924.377875,7.7149156148280635
18093,stringer,3,-0.019228,0.13629,-4.745124,-3.087234,-2.222466,408566534.21,8.611262790580433
18094,stringer,3,-0.537046,-0.113858,-4.393974,-2.988227,-1.922352,6413553574.8125,9.80709872691406
18095,stringer,3,-1.330616,-0.461138,-5.502769,-4.221125,-2.727878,47146837476.875,10.673452566375449
18096,stringer,3,-1.964687,-0.786087,-4.901654,-3.784244,-1.958374,21787395460.875,10.338205316314307
18097,stringer,3,-2.337339,-1.064585,-3.753097,-2.883602,-0.948278,31697144813.0,10.501020143990473
18098,stringer,3,-3.05398,-1.530856,-3.42599,-2.805927,-0.458616,451328329.995,8.654492595151751
18099,stringer,3,-2.837846,-1.494912,-2.803094,-2.47919,-0.409708,456407866.77,8.659353121428378
18100,stringer,3,8.007499,4.109213,8.799714,8.870893,4.472998,11.4738403234375,1.0597088016966298
18101,stringer,3,7.830753,4.058238,8.875892,8.777392,4.438317,12.0972071586125,1.0826851177872339
18102,stringer,3,7.226575,3.797398,8.538324,8.27935,4.235412,22.794303565,1.3578263277291212
18103,stringer,3,7.227562,3.775111,7.629728,7.426479,3.37349,81.087133962875,1.9089519504849162
18104,stringer,3,6.770239,3.413496,6.806497,6.396529,2.762972,187.3470023275,2.2726467484944513
18105,stringer,3,7.135605,3.767098,6.290414,5.860486,1.814002,418.06267000125,2.6212413898985076
18106,stringer,3,6.770426,3.5804,5.112032,4.556419,0.735627,1853.7172605125,3.2680434937980984
18107,stringer,3,6.442477,3.403129,3.648469,2.956588,-0.635792,7560.420655075,3.878545959931823
18108,stringer,3,5.935599,3.119284,2.09766,1.247706,-1.952921,7353.530481775,3.8664958969927468
18109,stringer,3,5.239823,2.766626,1.100531,0.0670498,-2.603858,9239.8345405625,3.965664194297588
18110,stringer,3,4.440125,2.357767,0.678316,-0.513756,-2.584787,25416.3196145,4.405112663179687
18111,stringer,3,3.692445,2.029938,0.863934,-0.460523,-2.013255,86884.140413,4.938940508787968
18112,stringer,3,2.9497,1.632862,0.792736,-0.638525,-1.649937,362312.35282625,5.5590831413015
18113,stringer,3,2.249706,1.240495,0.878237,-0.587038,-1.127883,1941344.1148375,6.288102523502264
18114,stringer,3,1.478837,0.825407,0.820391,-0.633059,-0.718838,19964512.03075,7.300258699707292
18115,stringer,3,0.516473,0.45931,0.152887,-1.324955,-0.890314,1027259501.895,9.011680167068473
18116,stringer,3,-0.227572,0.115676,-0.386327,-1.783806,-1.010763,68015538172.5,10.832608138760783
18117,stringer,3,-0.786242,-0.143011,-0.352874,-1.686662,-0.68859,3123131571612.5,12.494590280618814
18118,stringer,3,-1.559761,-0.481733,-1.118428,-2.432344,-1.067173,193869301963.75,11.287509046607262
18119,stringer,3,-2.3153,-0.791047,-1.023046,-2.318763,-0.605194,26527869733.25,10.42370237624542
18120,stringer,3,-2.603172,-1.0423,-0.610383,-1.71275,0.0369674,50535702408.125,10.703598306444293
18121,stringer,3,-3.6167,-1.551443,-0.30969,-1.637106,0.593382,638877239.22625,8.805417416141966
18122,stringer,3,-3.028225,-1.313261,-1.230877,-2.221739,-0.456689,1853858346.4875,9.268076546588892
18123,stringer,3,8.180953,4.161061,8.846316,8.994194,4.513302,10.14476029715,1.0062417898755343
18124,stringer,3,8.207846,4.144646,8.62924,8.931802,4.500787,11.7434015454375,1.0697939110889771
18125,stringer,3,8.215311,4.098783,8.133393,8.495943,4.116495,25.788395749625,1.411424326288547
18126,stringer,3,8.187222,4.053517,7.448824,7.896739,3.584341,64.728305211375,1.8110942359846594
18127,stringer,3,7.697623,3.568227,6.244267,6.75711,2.9483,191.9735961375,2.283241500368486
18128,stringer,3,8.045552,3.867007,5.592014,6.104844,1.925817,522.78755582625,2.7183252413027046
18129,stringer,3,7.739172,3.672376,4.182448,4.768605,0.823402,2761.3270769625,3.4411178515168146
18130,stringer,3,7.439059,3.496871,2.464851,3.152055,-0.565007,8126.5757995375,3.9099075905356195
18131,stringer,3,6.912398,3.215187,0.578596,1.424007,-1.899708,7583.4586574125,3.8798673234742984
18132,stringer,3,6.172884,2.865435,-0.844327,0.22305,-2.565404,10382.8605839875,4.016317022557427
18133,stringer,3,5.290823,2.458497,-1.700324,-0.377006,-2.559184,28187.563056875,4.450057530759853
18134,stringer,3,4.495766,2.131625,-1.926265,-0.342614,-1.996652,112757.58844,5.052145778990977
18135,stringer,3,3.566271,1.741831,-2.323992,-0.537552,-1.641894,530041.89310875,5.724310196444073
18136,stringer,3,2.727548,1.348147,-2.364017,-0.502586,-1.129915,2796530.7273125,6.446619595568056
18137,stringer,3,1.859509,0.92516,-2.327248,-0.5646,-0.729132,19554620.82675,7.291249399196526
18138,stringer,3,0.844605,0.552297,-2.956795,-1.278792,-0.905121,192568673.52125,8.28458563884562
18139,stringer,3,0.0692941,0.195436,-3.227734,-1.75236,-1.026752,1292639372.6875,9.111477380025846
18140,stringer,3,-0.49676,-0.0742828,-2.919435,-1.665931,-0.705006,13663935819.625,10.135575813440935
18141,stringer,3,-1.210402,-0.42831,-3.565495,-2.425265,-1.083813,100991500249.625,11.004284823782438
18142,stringer,3,-1.862769,-0.753927,-3.355947,-2.324906,-0.621342,21459048710.625,10.331610465585037
18143,stringer,3,-2.129015,-1.023968,-2.508893,-1.728329,0.0238207,40006888810.625,10.602134779199185
18144,stringer,3,-2.95615,-1.548134,-2.27844,-1.668101,0.581519,364723197.11,8.561963386172259
18145,stringer,3,-2.433011,-1.321195,-2.52198,-2.248173,-0.463951,1638548857.55,9.214459395518832
18146,stringer,3,7.268848,3.751832,9.821712,9.880687,6.005242,4.0328119251625,0.6056079686555981
18147,stringer,3,7.077719,3.682863,9.413564,9.280505,5.483698,6.1626925129625,0.7897704991836901
18148,stringer,3,6.476722,3.418187,8.795076,8.428556,4.996962,14.615179477375,1.1648041529507245
18149,stringer,3,6.329938,3.217588,7.35885,7.227539,3.929835,86.839966333125,1.938719646411345
18150,stringer,3,6.436391,3.538933,7.241252,6.820962,3.269708,143.377722275,2.1564816768223976
18151,stringer,3,5.750158,3.000204,5.79786,5.283807,2.280851,705.59332404125,2.848554463073646
18152,stringer,3,5.436674,2.921513,4.874274,4.241368,1.358052,2896.8487267375,3.461925816964727
18153,stringer,3,5.096055,2.824255,4.102071,3.344697,0.622318,10038.7881681625,4.001681290135256
18154,stringer,3,4.760661,2.710604,3.420707,2.55323,0.0154474,28992.850343875,4.462290913794625
18155,stringer,3,4.366416,2.550724,2.894679,1.902309,-0.375059,58994.167422125,4.770809076360785
18156,stringer,3,3.843791,2.288609,2.643489,1.545281,-0.363788,113817.691322125,5.056209772133047
18157,stringer,3,3.480893,2.069396,2.048523,0.842563,-0.749828,204793.13779625,5.311315400218088
18158,stringer,3,2.852284,1.733196,2.210968,0.916659,-0.24035,485063.880295,5.68579893660793
18159,stringer,3,2.326967,1.407785,2.414591,1.103137,0.290217,504948.00125125,5.703246657460489
18160,stringer,3,1.731704,1.027256,2.74538,1.453151,0.986141,259914.11703125,5.414829868505517
18161,stringer,3,0.90202,0.728113,3.640634,2.3237,2.24405,32164.117282125,4.507371637043315
18162,stringer,3,0.272609,0.323734,4.436122,3.182427,3.435759,5834.1257183125,3.7659757834043486
18163,stringer,3,-0.396284,-0.0192356,4.088002,2.850207,3.478873,9268.3489222625,3.9670023751568664
18164,stringer,3,-0.976452,-0.358002,5.096776,3.890398,4.760895,1250.95760155,3.097242590488852
18165,stringer,3,-1.734043,-0.684724,4.497001,3.277033,4.501059,2266.988381075,3.3554492942562284
18166,stringer,3,-1.99931,-0.952922,3.535918,2.548764,3.849961,8062.91318415,3.9064919836431353
18167,stringer,3,-3.140287,-1.506856,3.799813,2.546611,4.432293,2115.204030975,3.3253522654476275
18168,stringer,3,-2.217454,-1.045327,0.326808,-0.420619,0.882158,768144684.20625,8.885443029451189
18169,stringer,3,7.383584,3.770259,9.976221,10.05142,6.137346,3.59065371225,0.555173523168207
18170,stringer,3,7.475874,3.775501,9.196536,9.447335,5.552259,5.9530156165375,0.7747370218373516
18171,stringer,3,7.354347,3.631493,8.384282,8.671388,4.950082,14.52703327075,1.162176931180578
18172,stringer,3,7.122191,3.452821,7.339288,7.697833,4.217032,67.32232115425,1.8281590812655224
18173,stringer,3,7.317451,3.656729,6.676489,7.109319,3.4212,156.44112588875,2.1943509328586654
18174,stringer,3,6.727496,3.076555,4.991982,5.477626,2.368344,1024.23225919375,3.0103984502419863
18175,stringer,3,6.527627,2.99086,3.806938,4.409274,1.429029,5505.5274213,3.740798930063131
18176,stringer,3,6.293996,2.892491,2.737693,3.501973,0.68494,22024.218896875,4.342900514823363
18177,stringer,3,6.000497,2.779044,1.735715,2.701816,0.0692965,53262.908850625,4.726424880902738
18178,stringer,3,5.573931,2.622535,0.860947,2.039974,-0.331099,95587.15146025,4.980399519630451
18179,stringer,3,4.952065,2.363814,0.307184,1.67058,-0.330368,223346.6776425,5.348979496578348
18180,stringer,3,4.43562,2.153105,-0.581561,0.955334,-0.728097,356300.2764625,5.551816159331345
18181,stringer,3,3.597688,1.826774,-0.614802,1.01372,-0.227133,1677178.3312125,6.224579242775393
18182,stringer,3,2.91044,1.502794,-0.347952,1.187232,0.292623,4096377.71255,6.612399994577459
18183,stringer,3,2.177019,1.118115,0.317805,1.526172,0.979191,1462303.705825,6.165037580601355
18184,stringer,3,1.294035,0.812979,1.412428,2.375324,2.232338,51485.84109625,4.711687811969063
18185,stringer,3,0.546723,0.399967,2.327302,3.219189,3.421465,4876.2842795125,3.6880890163525657
18186,stringer,3,-0.177436,0.0506913,2.000739,2.873834,3.463091,4407.2857386,3.644171208139696
18187,stringer,3,-0.748048,-0.301896,3.163867,3.90152,4.744807,630.12553952125,2.7994270822946516
18188,stringer,3,-1.405841,-0.644248,2.559848,3.273471,4.485093,1001.23992281375,3.0005381580676693
18189,stringer,3,-1.683431,-0.93138,1.916771,2.534815,3.837679,3390.9861360125,3.5303260141763233
18190,stringer,3,-2.646909,-1.498161,1.922132,2.513687,4.42116,993.07515068625,2.996982114853287
18191,stringer,3,-1.829119,-1.048713,-0.664428,-0.441911,0.876705,83467767.642125,7.921518798385975
18192,stringer,3,7.175838,3.760592,9.735921,9.746496,5.934193,4.455573010275,0.6489035645340097
18193,stringer,3,7.081079,3.753498,9.328271,9.139544,5.354374,7.0550376474125,0.8484993355985002
18194,stringer,3,6.601759,3.566856,8.684305,8.263196,4.757425,18.62306398275,1.27005113536336
18195,stringer,3,6.41931,3.335312,7.642585,7.475642,4.105529,67.4955015065,1.8292748285938782
18196,stringer,3,6.407544,3.575632,7.521219,7.051328,3.528368,107.06632625375,2.0296529010679927
18197,stringer,3,5.711523,3.067212,6.122457,5.534593,2.547958,491.0499479,2.6911256693003462
18198,stringer,3,5.467997,3.013234,5.209724,4.523326,1.612066,1869.827568325,3.2718015586339453
18199,stringer,3,5.137433,2.905791,4.342041,3.544829,0.797048,7132.0572066,3.8532148180158052
18200,stringer,3,4.770711,2.775143,3.577122,2.674165,0.133529,23593.3131675,4.372788932378928
18201,stringer,3,4.360791,2.611538,2.970187,1.947545,-0.325419,54754.359143125,4.73841870025085
18202,stringer,3,3.808126,2.355881,2.722845,1.609552,-0.299811,105809.932323625,5.024526436611085
18203,stringer,3,3.460865,2.124213,1.909562,0.694648,-0.896192,200004.72213625,5.301040249531511
18204,stringer,3,2.882775,1.828009,2.080534,0.814635,-0.414093,507375.385285,5.705329394115115
18205,stringer,3,2.355078,1.480194,2.190973,0.914617,0.0384876,811468.26390625,5.909271539467354
18206,stringer,3,1.756304,1.104481,2.517066,1.249821,0.71093,467593.7510475,5.669868698589625
18207,stringer,3,0.885398,0.790092,3.529062,2.21193,2.097673,40553.266734625,4.608025844186579
18208,stringer,3,0.191302,0.382622,4.281723,2.982908,3.246354,7757.376900025,3.889714892594708
18209,stringer,3,-0.544761,0.0157341,3.968337,2.675892,3.368343,11083.4162576875,4.044673644253719
18210,stringer,3,-1.138445,-0.33911,5.27862,4.016043,4.960696,881.452593215,2.9451989597904493
18211,stringer,3,-1.943928,-0.685447,4.574837,3.279513,4.606876,1819.9245384125,3.26005338071558
18212,stringer,3,-2.734368,-1.21866,5.164921,3.824563,5.553595,420.72045772875,2.6239936303024587
18213,stringer,3,-3.270759,-1.50899,4.053786,2.764498,4.683015,1330.104725825,3.123885836498932
18214,stringer,3,7.258142,3.762289,9.708693,9.787081,5.962329,4.390512879375,0.642515255474962
18215,stringer,3,7.406215,3.796138,8.910746,9.164976,5.329897,7.9987922624875,0.9030244178252642
18216,stringer,3,7.342134,3.684704,8.297527,8.58689,4.888435,17.673209708875,1.2473154307893777
18217,stringer,3,7.079577,3.490628,7.481441,7.866357,4.423841,57.444806613,1.75925077173157
18218,stringer,3,7.254079,3.672337,6.807913,7.271335,3.645333,129.8517753425,2.1134478917102615
18219,stringer,3,6.711896,3.14866,5.194943,5.717436,2.629127,752.43056715,2.87646643025277
18220,stringer,3,6.567509,3.090861,4.063982,4.689948,1.681779,3673.654620425,3.565098323582652
18221,stringer,3,6.330637,2.982092,2.926106,3.702377,0.859453,16968.284631,4.2296379405530535
18222,stringer,3,6.010783,2.849791,1.840668,2.822642,0.187917,49058.599165375,4.690715143066586
18223,stringer,3,5.573053,2.687616,0.880578,2.084124,-0.280782,94381.840861375,4.974888443743743
18224,stringer,3,4.962775,2.430598,0.328964,1.732831,-0.265116,224951.6715225,5.352089224575606
18225,stringer,3,4.430512,2.207628,-0.7569,0.804262,-0.874697,318503.94424375,5.503114814858777
18226,stringer,3,3.695946,1.915997,-0.730632,0.909762,-0.400369,1351691.9989875,6.130877743100552
18227,stringer,3,2.973289,1.570931,-0.517964,0.99657,0.0405181,5001387.8746,6.6990905368644595
18228,stringer,3,2.227368,1.193238,0.180157,1.32135,0.703687,3933608.748225,6.594791161140763
18229,stringer,3,1.311806,0.873524,1.316816,2.262582,2.08531,79308.252,4.899318377880171
18230,stringer,3,0.504,0.4598,2.084687,3.017363,3.230754,6942.8598981125,3.8415384015966723
18231,stringer,3,-0.284372,0.0865789,1.739856,2.696477,3.351423,5402.37167165,3.732584459413454
18232,stringer,3,-0.860521,-0.282339,3.212181,4.026193,4.943698,478.69403147625,2.680058012580989
18233,stringer,3,-1.535566,-0.645963,2.465503,3.276555,4.590124,840.6025863475,2.9245907218991585
18234,stringer,3,-2.246606,-1.193116,2.953948,3.808758,5.537654,200.4444102925,2.301993949771021
18235,stringer,3,-2.685123,-1.504393,2.119155,2.735955,4.672373,668.5552435775,2.8251372993909682
18236,stringer,3,7.717133,4.109842,8.65385,8.684056,4.474962,15.893624496625,1.2012229481441852
18237,stringer,3,7.766268,4.20575,8.94511,8.782013,4.491716,12.618750241125,1.1010163445864172
18238,stringer,3,7.662697,4.225247,8.692748,8.330916,4.066445,21.533604539,1.3331167330455196
18239,stringer,3,7.58121,4.079393,8.027656,7.831558,3.611807,51.54400324,1.7121781456375695
18240,stringer,3,6.760653,3.498832,7.102767,6.720044,3.1179,132.1048095875,2.1209186294183695
18241,stringer,3,6.992086,3.829374,6.595428,6.129127,2.162484,309.81142155125,2.491097424479506
18242,stringer,3,6.743776,3.674553,5.388543,4.832529,1.022017,1373.0958866875,3.137700866155339
18243,stringer,3,6.479301,3.502254,3.76729,3.102514,-0.512211,7259.19305715,3.8608883465534585
18244,stringer,3,5.989346,3.214456,2.031122,1.221075,-2.009944,7041.755768175,3.847680958198907
18245,stringer,3,5.308355,2.866849,0.917111,-0.0620925,-2.777636,8382.5219799625,3.9233747008737665
18246,stringer,3,4.506385,2.460418,0.382966,-0.738029,-2.865924,23411.5963765,4.369431028129233
